Company,Account Type,Twitter Handle,Year,Original Tweets Year,Retweets Year,Reply Tweets Year,Quote Tweets Year,Original Retweets Year,Original Tweet Likes Year,Original Tweet Replies Year,Original Tweet Quotes Year,Account Creation Date,Account Followers,Account Following,Account Likes,Account Public Lists,Original Tweets Total,Retweets Total,Reply Tweets Total,Quote Tweets Total,Original Tweet Retweets Total,Original Tweet Likes Total,Original Tweet Replies Total,Original Tweet Quotes Total
3,TRINITY INDUSTRIES INC.,Corporate,@TrinityJobs,2015,1221.0,169.0,12.0,5.0,547,393,11,0,2012-11-21 16:40:42+00:00,1495,1440,3064,44,5031,596,62,6,1988,1769,68,46
4,TRINITY INDUSTRIES INC.,Corporate,@TrinityJobs,2016,183.0,47.0,15.0,0.0,230,326,6,12,2012-11-21 16:40:42+00:00,1495,1440,3064,44,5031,596,62,6,1988,1769,68,46
5,TRINITY INDUSTRIES INC.,Corporate,@TrinityJobs,2017,184.0,0.0,0.0,0.0,198,184,7,13,2012-11-21 16:40:42+00:00,1495,1440,3064,44,5031,596,62,6,1988,1769,68,46
6,TRINITY INDUSTRIES INC.,Corporate,@TrinityJobs,2018,173.0,1.0,4.0,0.0,127,175,11,12,2012-11-21 16:40:42+00:00,1495,1440,3064,44,5031,596,62,6,1988,1769,68,46
7,TRINITY INDUSTRIES INC.,Corporate,@TrinityJobs,2019,145.0,0.0,1.0,0.0,20,64,1,4,2012-11-21 16:40:42+00:00,1495,1440,3064,44,5031,596,62,6,1988,1769,68,46
8,TRINITY INDUSTRIES INC.,Corporate,@TrinityJobs,2020,133.0,4.0,0.0,0.0,21,75,0,1,2012-11-21 16:40:42+00:00,1495,1440,3064,44,5031,596,62,6,1988,1769,68,46
9,TRINITY INDUSTRIES INC.,Corporate,@TrinityJobs,2021,145.0,11.0,0.0,1.0,9,86,0,4,2012-11-21 16:40:42+00:00,1495,1440,3064,44,5031,596,62,6,1988,1769,68,46
10,TRINITY INDUSTRIES INC.,Corporate,@TrinityJobs,2022,176.0,12.0,0.0,0.0,13,40,1,0,2012-11-21 16:40:42+00:00,1495,1440,3064,44,5031,596,62,6,1988,1769,68,46
0,DREAMWORKS ANIMATION SKG INC. CL A,Corporate,@Dreamworks,2009,39.0,0.0,0.0,0.0,60,44,1,1,2009-03-19 17:20:46+00:00,2045071,230,4492,5663,123530,2348,1050,176,739200,2810513,102281,142550
1,DREAMWORKS ANIMATION SKG INC. CL A,Corporate,@Dreamworks,2010,288.0,7.0,3.0,0.0,1433,414,7,7,2009-03-19 17:20:46+00:00,2045071,230,4492,5663,123530,2348,1050,176,739200,2810513,102281,142550
2,DREAMWORKS ANIMATION SKG INC. CL A,Corporate,@Dreamworks,2011,356.0,7.0,17.0,0.0,3666,974,2276,3,2009-03-19 17:20:46+00:00,2045071,230,4492,5663,123530,2348,1050,176,739200,2810513,102281,142550
3,DREAMWORKS ANIMATION SKG INC. CL A,Corporate,@Dreamworks,2012,547.0,17.0,14.0,0.0,7728,3733,3235,9,2009-03-19 17:20:46+00:00,2045071,230,4492,5663,123530,2348,1050,176,739200,2810513,102281,142550
4,DREAMWORKS ANIMATION SKG INC. CL A,Corporate,@Dreamworks,2013,793.0,84.0,73.0,0.0,13008,7454,3408,35,2009-03-19 17:20:46+00:00,2045071,230,4492,5663,123530,2348,1050,176,739200,2810513,102281,142550
5,DREAMWORKS ANIMATION SKG INC. CL A,Corporate,@Dreamworks,2014,1472.0,373.0,165.0,0.0,72855,94932,10507,68,2009-03-19 17:20:46+00:00,2045071,230,4492,5663,123530,2348,1050,176,739200,2810513,102281,142550
6,DREAMWORKS ANIMATION SKG INC. CL A,Corporate,@Dreamworks,2015,1549.0,267.0,99.0,46.0,111285,112597,9225,1192,2009-03-19 17:20:46+00:00,2045071,230,4492,5663,123530,2348,1050,176,739200,2810513,102281,142550
7,DREAMWORKS ANIMATION SKG INC. CL A,Corporate,@Dreamworks,2016,707.0,631.0,50.0,17.0,52138,83877,2474,1182,2009-03-19 17:20:46+00:00,2045071,230,4492,5663,123530,2348,1050,176,739200,2810513,102281,142550
8,DREAMWORKS ANIMATION SKG INC. CL A,Corporate,@Dreamworks,2017,811.0,117.0,81.0,17.0,39273,141107,7191,9883,2009-03-19 17:20:46+00:00,2045071,230,4492,5663,123530,2348,1050,176,739200,2810513,102281,142550
9,DREAMWORKS ANIMATION SKG INC. CL A,Corporate,@Dreamworks,2018,654.0,84.0,1.0,3.0,122290,375328,9813,24706,2009-03-19 17:20:46+00:00,2045071,230,4492,5663,123530,2348,1050,176,739200,2810513,102281,142550
10,DREAMWORKS ANIMATION SKG INC. CL A,Corporate,@Dreamworks,2019,1024.0,208.0,101.0,4.0,67449,351475,9005,10316,2009-03-19 17:20:46+00:00,2045071,230,4492,5663,123530,2348,1050,176,739200,2810513,102281,142550
11,DREAMWORKS ANIMATION SKG INC. CL A,Corporate,@Dreamworks,2020,113999.0,197.0,89.0,5.0,39122,238193,12942,15972,2009-03-19 17:20:46+00:00,2045071,230,4492,5663,123530,2348,1050,176,739200,2810513,102281,142550
12,DREAMWORKS ANIMATION SKG INC. CL A,Corporate,@Dreamworks,2021,627.0,198.0,134.0,62.0,51818,328150,11027,19131,2009-03-19 17:20:46+00:00,2045071,230,4492,5663,123530,2348,1050,176,739200,2810513,102281,142550
13,DREAMWORKS ANIMATION SKG INC. CL A,Corporate,@Dreamworks,2022,664.0,158.0,223.0,22.0,157075,1072235,21170,60045,2009-03-19 17:20:46+00:00,2045071,230,4492,5663,123530,2348,1050,176,739200,2810513,102281,142550
0,GAMESTOP CORP CLASS A,Corporate,@GameStop,2009,74.0,0.0,83.0,0.0,15,41,11,2,2009-02-28 14:16:49+00:00,1923059,607,41860,6841,116923,1420,34959,336,694663,3402059,385881,57944
1,GAMESTOP CORP CLASS A,Corporate,@GameStop,2010,695.0,0.0,72.0,0.0,2254,597,2,2,2009-02-28 14:16:49+00:00,1923059,607,41860,6841,116923,1420,34959,336,694663,3402059,385881,57944
2,GAMESTOP CORP CLASS A,Corporate,@GameStop,2011,2512.0,4.0,24.0,0.0,7545,1421,1282,10,2009-02-28 14:16:49+00:00,1923059,607,41860,6841,116923,1420,34959,336,694663,3402059,385881,57944
3,GAMESTOP CORP CLASS A,Corporate,@GameStop,2012,1833.0,59.0,720.0,0.0,27268,5651,5206,62,2009-02-28 14:16:49+00:00,1923059,607,41860,6841,116923,1420,34959,336,694663,3402059,385881,57944
4,GAMESTOP CORP CLASS A,Corporate,@GameStop,2013,1287.0,69.0,4502.0,4.0,51446,15705,17487,210,2009-02-28 14:16:49+00:00,1923059,607,41860,6841,116923,1420,34959,336,694663,3402059,385881,57944
5,GAMESTOP CORP CLASS A,Corporate,@GameStop,2014,1602.0,49.0,4818.0,14.0,49027,72085,52465,110,2009-02-28 14:16:49+00:00,1923059,607,41860,6841,116923,1420,34959,336,694663,3402059,385881,57944
6,GAMESTOP CORP CLASS A,Corporate,@GameStop,2015,1617.0,85.0,4610.0,25.0,77675,127741,31819,319,2009-02-28 14:16:49+00:00,1923059,607,41860,6841,116923,1420,34959,336,694663,3402059,385881,57944
7,GAMESTOP CORP CLASS A,Corporate,@GameStop,2016,1386.0,137.0,1735.0,25.0,73287,187283,17996,3388,2009-02-28 14:16:49+00:00,1923059,607,41860,6841,116923,1420,34959,336,694663,3402059,385881,57944
8,GAMESTOP CORP CLASS A,Corporate,@GameStop,2017,1423.0,169.0,1334.0,42.0,53463,207680,16695,6435,2009-02-28 14:16:49+00:00,1923059,607,41860,6841,116923,1420,34959,336,694663,3402059,385881,57944
9,GAMESTOP CORP CLASS A,Corporate,@GameStop,2018,1268.0,256.0,1248.0,24.0,59434,275651,21914,7341,2009-02-28 14:16:49+00:00,1923059,607,41860,6841,116923,1420,34959,336,694663,3402059,385881,57944
10,GAMESTOP CORP CLASS A,Corporate,@GameStop,2019,55839.0,246.0,1123.0,92.0,86934,373526,36615,10591,2009-02-28 14:16:49+00:00,1923059,607,41860,6841,116923,1420,34959,336,694663,3402059,385881,57944
11,GAMESTOP CORP CLASS A,Corporate,@GameStop,2020,45198.0,110.0,498.0,59.0,38437,269253,48630,11645,2009-02-28 14:16:49+00:00,1923059,607,41860,6841,116923,1420,34959,336,694663,3402059,385881,57944
12,GAMESTOP CORP CLASS A,Corporate,@GameStop,2021,887.0,139.0,4651.0,18.0,78903,990595,82192,9380,2009-02-28 14:16:49+00:00,1923059,607,41860,6841,116923,1420,34959,336,694663,3402059,385881,57944
13,GAMESTOP CORP CLASS A,Corporate,@GameStop,2022,1302.0,97.0,9541.0,33.0,88975,874830,53567,8449,2009-02-28 14:16:49+00:00,1923059,607,41860,6841,116923,1420,34959,336,694663,3402059,385881,57944
0,TECH DATA CORP,Corporate,@TDSYNNEX,2021,61,3,19,2,65,388,11,8,2021-08-27 21:36:25+00:00,871,63,54,5,236,5,41,3,171,1017,31,33
1,TECH DATA CORP,Corporate,@TDSYNNEX,2022,175,2,22,1,106,629,20,25,2021-08-27 21:36:25+00:00,871,63,54,5,236,5,41,3,171,1017,31,33
0,FEDERATED INVESTORS INC.,Corporate,@FederatedHermes,2010,112.0,0.0,0.0,0.0,1,0,0,0,2010-06-22 18:53:35+00:00,9646,368,206,164,5268,127,14,7,1795,5460,400,153
1,FEDERATED INVESTORS INC.,Corporate,@FederatedHermes,2011,226.0,0.0,0.0,0.0,11,1,0,0,2010-06-22 18:53:35+00:00,9646,368,206,164,5268,127,14,7,1795,5460,400,153
2,FEDERATED INVESTORS INC.,Corporate,@FederatedHermes,2012,300.0,0.0,1.0,0.0,26,4,4,0,2010-06-22 18:53:35+00:00,9646,368,206,164,5268,127,14,7,1795,5460,400,153
3,FEDERATED INVESTORS INC.,Corporate,@FederatedHermes,2013,138.0,0.0,0.0,0.0,166,37,10,0,2010-06-22 18:53:35+00:00,9646,368,206,164,5268,127,14,7,1795,5460,400,153
4,FEDERATED INVESTORS INC.,Corporate,@FederatedHermes,2014,196.0,9.0,0.0,0.0,34,22,6,0,2010-06-22 18:53:35+00:00,9646,368,206,164,5268,127,14,7,1795,5460,400,153
5,FEDERATED INVESTORS INC.,Corporate,@FederatedHermes,2015,392.0,6.0,0.0,0.0,50,42,6,0,2010-06-22 18:53:35+00:00,9646,368,206,164,5268,127,14,7,1795,5460,400,153
6,FEDERATED INVESTORS INC.,Corporate,@FederatedHermes,2016,792.0,5.0,0.0,0.0,156,371,32,9,2010-06-22 18:53:35+00:00,9646,368,206,164,5268,127,14,7,1795,5460,400,153
7,FEDERATED INVESTORS INC.,Corporate,@FederatedHermes,2017,690.0,30.0,0.0,1.0,147,251,4,6,2010-06-22 18:53:35+00:00,9646,368,206,164,5268,127,14,7,1795,5460,400,153
8,FEDERATED INVESTORS INC.,Corporate,@FederatedHermes,2018,538.0,38.0,1.0,1.0,254,1225,46,23,2010-06-22 18:53:35+00:00,9646,368,206,164,5268,127,14,7,1795,5460,400,153
9,FEDERATED INVESTORS INC.,Corporate,@FederatedHermes,2019,509.0,30.0,0.0,0.0,305,1388,116,50,2010-06-22 18:53:35+00:00,9646,368,206,164,5268,127,14,7,1795,5460,400,153
10,FEDERATED INVESTORS INC.,Corporate,@FederatedHermes,2020,512.0,1.0,0.0,1.0,378,1338,76,41,2010-06-22 18:53:35+00:00,9646,368,206,164,5268,127,14,7,1795,5460,400,153
11,FEDERATED INVESTORS INC.,Corporate,@FederatedHermes,2021,382.0,3.0,0.0,4.0,89,172,4,8,2010-06-22 18:53:35+00:00,9646,368,206,164,5268,127,14,7,1795,5460,400,153
12,FEDERATED INVESTORS INC.,Corporate,@FederatedHermes,2022,481.0,5.0,12.0,0.0,178,609,96,16,2010-06-22 18:53:35+00:00,9646,368,206,164,5268,127,14,7,1795,5460,400,153
0,JACK IN THE BOX INC.,Corporate,@JackBox,2009,213.0,0.0,58.0,0.0,16,399,2,1,2009-01-13 22:14:31+00:00,136067,9739,16984,1245,107346,382,37751,248,163464,939341,81889,28098
1,JACK IN THE BOX INC.,Corporate,@JackBox,2010,177.0,67.0,2.0,0.0,1924,340,2,0,2009-01-13 22:14:31+00:00,136067,9739,16984,1245,107346,382,37751,248,163464,939341,81889,28098
2,JACK IN THE BOX INC.,Corporate,@JackBox,2011,293.0,23.0,11.0,0.0,4651,648,1019,0,2009-01-13 22:14:31+00:00,136067,9739,16984,1245,107346,382,37751,248,163464,939341,81889,28098
3,JACK IN THE BOX INC.,Corporate,@JackBox,2012,324.0,18.0,564.0,0.0,5333,1264,1636,0,2009-01-13 22:14:31+00:00,136067,9739,16984,1245,107346,382,37751,248,163464,939341,81889,28098
4,JACK IN THE BOX INC.,Corporate,@JackBox,2013,176.0,10.0,215.0,0.0,5133,4396,1284,4,2009-01-13 22:14:31+00:00,136067,9739,16984,1245,107346,382,37751,248,163464,939341,81889,28098
5,JACK IN THE BOX INC.,Corporate,@JackBox,2014,158.0,8.0,1748.0,0.0,6216,9352,1304,4,2009-01-13 22:14:31+00:00,136067,9739,16984,1245,107346,382,37751,248,163464,939341,81889,28098
6,JACK IN THE BOX INC.,Corporate,@JackBox,2015,543.0,65.0,4517.0,0.0,7410,15741,1648,3,2009-01-13 22:14:31+00:00,136067,9739,16984,1245,107346,382,37751,248,163464,939341,81889,28098
7,JACK IN THE BOX INC.,Corporate,@JackBox,2016,264.0,45.0,2661.0,3.0,6476,18510,1151,587,2009-01-13 22:14:31+00:00,136067,9739,16984,1245,107346,382,37751,248,163464,939341,81889,28098
8,JACK IN THE BOX INC.,Corporate,@JackBox,2017,235.0,50.0,1973.0,9.0,21190,61032,2455,3078,2009-01-13 22:14:31+00:00,136067,9739,16984,1245,107346,382,37751,248,163464,939341,81889,28098
9,JACK IN THE BOX INC.,Corporate,@JackBox,2018,533.0,15.0,1047.0,91.0,11576,67007,5018,3713,2009-01-13 22:14:31+00:00,136067,9739,16984,1245,107346,382,37751,248,163464,939341,81889,28098
10,JACK IN THE BOX INC.,Corporate,@JackBox,2019,10767.0,5.0,1297.0,38.0,9932,91794,10494,2830,2009-01-13 22:14:31+00:00,136067,9739,16984,1245,107346,382,37751,248,163464,939341,81889,28098
11,JACK IN THE BOX INC.,Corporate,@JackBox,2020,29289.0,22.0,16085.0,29.0,14036,101029,29674,6171,2009-01-13 22:14:31+00:00,136067,9739,16984,1245,107346,382,37751,248,163464,939341,81889,28098
12,JACK IN THE BOX INC.,Corporate,@JackBox,2021,542.0,24.0,4372.0,37.0,9180,79364,12400,4058,2009-01-13 22:14:31+00:00,136067,9739,16984,1245,107346,382,37751,248,163464,939341,81889,28098
13,JACK IN THE BOX INC.,Corporate,@JackBox,2022,63832.0,30.0,3201.0,41.0,60391,488465,13802,7649,2009-01-13 22:14:31+00:00,136067,9739,16984,1245,107346,382,37751,248,163464,939341,81889,28098
0,CLEAN HARBORS INC.,Corporate,@CleanHarbors,2016,124.0,51.0,9.0,4.0,452,554,15,7,2011-05-09 12:12:10+00:00,3118,358,907,23,678,337,39,46,3087,9027,1012,231
1,CLEAN HARBORS INC.,Corporate,@CleanHarbors,2017,105.0,45.0,1.0,8.0,188,641,23,12,2011-05-09 12:12:10+00:00,3118,358,907,23,678,337,39,46,3087,9027,1012,231
2,CLEAN HARBORS INC.,Corporate,@CleanHarbors,2018,37.0,29.0,3.0,0.0,93,349,11,6,2011-05-09 12:12:10+00:00,3118,358,907,23,678,337,39,46,3087,9027,1012,231
3,CLEAN HARBORS INC.,Corporate,@CleanHarbors,2019,81.0,33.0,2.0,2.0,346,699,28,15,2011-05-09 12:12:10+00:00,3118,358,907,23,678,337,39,46,3087,9027,1012,231
4,CLEAN HARBORS INC.,Corporate,@CleanHarbors,2020,147.0,99.0,14.0,10.0,932,2107,359,87,2011-05-09 12:12:10+00:00,3118,358,907,23,678,337,39,46,3087,9027,1012,231
5,CLEAN HARBORS INC.,Corporate,@CleanHarbors,2021,124.0,40.0,5.0,18.0,567,2887,303,78,2011-05-09 12:12:10+00:00,3118,358,907,23,678,337,39,46,3087,9027,1012,231
6,CLEAN HARBORS INC.,Corporate,@CleanHarbors,2022,60.0,40.0,5.0,4.0,509,1790,273,26,2011-05-09 12:12:10+00:00,3118,358,907,23,678,337,39,46,3087,9027,1012,231
0,CIENA CORP,Corporate,@Ciena,2009,83.0,0.0,10.0,0.0,0,3,0,0,2008-06-23 20:26:06+00:00,14316,964,4549,465,17463,448,74,88,17080,60714,1266,628
1,CIENA CORP,Corporate,@Ciena,2010,212.0,1.0,1.0,0.0,40,4,0,0,2008-06-23 20:26:06+00:00,14316,964,4549,465,17463,448,74,88,17080,60714,1266,628
2,CIENA CORP,Corporate,@Ciena,2011,714.0,0.0,10.0,0.0,227,71,7,0,2008-06-23 20:26:06+00:00,14316,964,4549,465,17463,448,74,88,17080,60714,1266,628
3,CIENA CORP,Corporate,@Ciena,2012,1342.0,2.0,15.0,0.0,602,99,47,0,2008-06-23 20:26:06+00:00,14316,964,4549,465,17463,448,74,88,17080,60714,1266,628
4,CIENA CORP,Corporate,@Ciena,2013,1486.0,6.0,12.0,0.0,571,227,59,0,2008-06-23 20:26:06+00:00,14316,964,4549,465,17463,448,74,88,17080,60714,1266,628
5,CIENA CORP,Corporate,@Ciena,2014,2050.0,100.0,9.0,0.0,1232,497,54,1,2008-06-23 20:26:06+00:00,14316,964,4549,465,17463,448,74,88,17080,60714,1266,628
6,CIENA CORP,Corporate,@Ciena,2015,2479.0,134.0,12.0,11.0,1791,1161,77,1,2008-06-23 20:26:06+00:00,14316,964,4549,465,17463,448,74,88,17080,60714,1266,628
7,CIENA CORP,Corporate,@Ciena,2016,1988.0,70.0,1.0,6.0,1530,1834,33,49,2008-06-23 20:26:06+00:00,14316,964,4549,465,17463,448,74,88,17080,60714,1266,628
8,CIENA CORP,Corporate,@Ciena,2017,1695.0,30.0,0.0,13.0,1528,2439,30,79,2008-06-23 20:26:06+00:00,14316,964,4549,465,17463,448,74,88,17080,60714,1266,628
9,CIENA CORP,Corporate,@Ciena,2018,1585.0,11.0,0.0,18.0,2279,7003,201,138,2008-06-23 20:26:06+00:00,14316,964,4549,465,17463,448,74,88,17080,60714,1266,628
10,CIENA CORP,Corporate,@Ciena,2019,1228.0,38.0,0.0,17.0,1749,8392,138,80,2008-06-23 20:26:06+00:00,14316,964,4549,465,17463,448,74,88,17080,60714,1266,628
11,CIENA CORP,Corporate,@Ciena,2020,969.0,24.0,2.0,15.0,2938,22662,349,181,2008-06-23 20:26:06+00:00,14316,964,4549,465,17463,448,74,88,17080,60714,1266,628
12,CIENA CORP,Corporate,@Ciena,2021,839.0,15.0,1.0,2.0,1853,12720,184,74,2008-06-23 20:26:06+00:00,14316,964,4549,465,17463,448,74,88,17080,60714,1266,628
13,CIENA CORP,Corporate,@Ciena,2022,793.0,17.0,1.0,6.0,740,3602,87,25,2008-06-23 20:26:06+00:00,14316,964,4549,465,17463,448,74,88,17080,60714,1266,628
0,SYNNEX CORP.,Corporate,@SYNNEX,2009,13.0,1.0,1.0,0.0,0,0,0,0,2008-08-22 19:49:45+00:00,12734,7164,1065,306,5408,2844,980,613,3480,6635,396,289
1,SYNNEX CORP.,Corporate,@SYNNEX,2010,186.0,14.0,5.0,0.0,22,8,0,0,2008-08-22 19:49:45+00:00,12734,7164,1065,306,5408,2844,980,613,3480,6635,396,289
2,SYNNEX CORP.,Corporate,@SYNNEX,2011,224.0,8.0,2.0,0.0,73,14,9,0,2008-08-22 19:49:45+00:00,12734,7164,1065,306,5408,2844,980,613,3480,6635,396,289
3,SYNNEX CORP.,Corporate,@SYNNEX,2012,674.0,236.0,60.0,0.0,315,45,63,0,2008-08-22 19:49:45+00:00,12734,7164,1065,306,5408,2844,980,613,3480,6635,396,289
4,SYNNEX CORP.,Corporate,@SYNNEX,2013,927.0,410.0,284.0,0.0,509,129,107,0,2008-08-22 19:49:45+00:00,12734,7164,1065,306,5408,2844,980,613,3480,6635,396,289
